Date|Time|in|out|pktin|pktout
09/18/2014|17:50:00|8.1577263596e+02|8.2469471930e+02|7.5402390351e+00|7.9858508772e+00
09/18/2014|18:00:00|8.1694987719e+02|8.2625531579e+02|7.5559561404e+00|8.0050789474e+00
09/18/2014|18:10:00|8.2317624478e+02|8.1936851253e+02|7.6219377611e+00|7.9087963659e+00
09/18/2014|18:20:00|8.3675582540e+02|7.9921136466e+02|7.8120096074e+00|7.6165457393e+00
09/18/2014|18:30:00|8.2113203509e+02|8.0491319298e+02|7.6265789474e+00|7.7195438596e+00
09/18/2014|18:40:00|8.3461066188e+02|8.3113298565e+02|7.7522368421e+00|8.0211084530e+00
09/18/2014|18:50:00|8.1552032057e+02|8.2529018979e+02|7.5328684211e+00|7.9835143541e+00
09/18/2014|19:00:00|8.1243842105e+02|8.3007396491e+02|7.4929649123e+00|8.0444210526e+00
09/18/2014|19:10:00|8.0999914474e+02|8.0761108772e+02|7.4809583333e+00|7.7566403509e+00
09/18/2014|19:20:00|8.3989430556e+02|8.2129032540e+02|7.8262162698e+00|7.8981944444e+00
